image_name,suggested_crime_type,confidence,blood,gun,knife,shell_casing,fingerprint,gloves
shoeprint_122.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_123.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_124.jpg,armed_robbery,0.6,0,0,0,0,0,0
shoeprint_125.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_126.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_127.jpg,burglary,0.85,0,0,0,0,0,1
shoeprint_128.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_129.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_130.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_131.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_132.jpg,homicide,0.85,1,0,0,0,0,0
shoeprint_133.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_134.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_135.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_136.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_137.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_138.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_139.jpg,burglary,0.85,0,0,0,0,0,1
shoeprint_140.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_141.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_142.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_143.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_144.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_145.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_146.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_147.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_148.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_149.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_150.jpg,burglary,0.85,0,0,0,0,0,1
shoeprint_151.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_152.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_153.jpg,armed_robbery,0.55,0,0,0,0,0,0
shoeprint_154.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_155.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_156.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_157.jpg,vandalism,0.5,0,0,0,0,0,0
shoeprint_158.jpg,assault,0.65,1,0,0,0,0,0
shoeprint_159.jpg,armed_robbery,0.55,0,0,0,0,0,0
shoeprint_160.jpg,vandalism,0.5,0,0,0,0,0,0
background_ (1).png,vandalism,0.5,0,0,0,0,0,0
background_ (10).png,vandalism,0.5,0,0,0,0,0,0
background_ (11).png,vandalism,0.5,0,0,0,0,0,0
background_ (12).png,vandalism,0.5,0,0,0,0,0,0
background_ (13).png,vandalism,0.5,0,0,0,0,0,0
background_ (14).png,vandalism,0.5,0,0,0,0,0,0
background_ (15).png,burglary,0.75,0,0,0,0,1,0
background_ (16).png,vandalism,0.5,0,0,0,0,0,0
background_ (17).png,vandalism,0.5,0,0,0,0,0,0
background_ (18).png,vandalism,0.5,0,0,0,0,0,0
background_ (19).png,vandalism,0.5,0,0,0,0,0,0
background_ (2).png,vandalism,0.5,0,0,0,0,0,0
background_ (20).png,vandalism,0.5,0,0,0,0,0,0
background_ (21).png,vandalism,0.5,0,0,0,0,0,0
background_ (22).png,vandalism,0.5,0,0,0,0,0,0
background_ (23).png,vandalism,0.5,0,0,0,0,0,0
background_ (24).png,vandalism,0.5,0,0,0,0,0,0
background_ (25).png,vandalism,0.5,0,0,0,0,0,0
background_ (26).png,vandalism,0.5,0,0,0,0,0,0
background_ (27).png,vandalism,0.5,0,0,0,0,0,0
background_ (28).png,vandalism,0.5,0,0,0,0,0,0
background_ (29).png,vandalism,0.5,0,0,0,0,0,0
background_ (3).png,vandalism,0.5,0,0,0,0,0,0
background_ (30).png,vandalism,0.5,0,0,0,0,0,0
background_ (31).png,vandalism,0.5,0,0,0,0,0,0
background_ (32).png,vandalism,0.5,0,0,0,0,0,0
background_ (33).png,vandalism,0.5,0,0,0,0,0,0
background_ (34).png,vandalism,0.5,0,0,0,0,0,0
background_ (35).png,vandalism,0.5,0,0,0,0,0,0
background_ (36).png,vandalism,0.5,0,0,0,0,0,0
background_ (37).png,vandalism,0.5,0,0,0,0,0,0
background_ (38).png,vandalism,0.5,0,0,0,0,0,0
background_ (39).png,vandalism,0.5,0,0,0,0,0,0
background_ (4).png,vandalism,0.5,0,0,0,0,0,0
background_ (40).png,vandalism,0.5,0,0,0,0,0,0
background_ (41).png,vandalism,0.5,0,0,0,0,0,0
background_ (42).png,vandalism,0.5,0,0,0,0,0,0
background_ (43).png,vandalism,0.5,0,0,0,0,0,0
background_ (44).png,vandalism,0.5,0,0,0,0,0,0
background_ (45).png,vandalism,0.5,0,0,0,0,0,0
background_ (46).png,vandalism,0.5,0,0,0,0,0,0
background_ (47).png,vandalism,0.5,0,0,0,0,0,0
background_ (48).png,vandalism,0.5,0,0,0,0,0,0
background_ (49).png,vandalism,0.5,0,0,0,0,0,0
background_ (5).png,vandalism,0.5,0,0,0,0,0,0
background_ (50).png,vandalism,0.5,0,0,0,0,0,0
background_ (6).png,vandalism,0.5,0,0,0,0,0,0
background_ (7).png,vandalism,0.5,0,0,0,0,0,0
background_ (8).png,vandalism,0.5,0,0,0,0,0,0
background_ (9).png,vandalism,0.5,0,0,0,0,0,0
blood_1.png,assault,0.65,1,0,0,0,0,0
blood_10.png,vandalism,0.5,0,0,0,0,0,0
blood_100.png,assault,0.75,1,0,0,0,1,0
blood_11.png,assault,0.65,1,0,0,0,0,0
blood_12.png,assault,0.65,1,0,0,0,0,0
blood_13.png,assault,0.65,1,0,0,0,0,0
blood_14.png,assault,0.65,1,0,0,0,0,0
blood_15.png,assault,0.65,1,0,0,0,0,0
blood_16.png,assault,0.65,1,0,0,0,0,0
blood_17.png,assault,0.65,1,0,0,0,0,0
blood_18.png,assault,0.65,1,0,0,0,0,0
blood_19.png,assault,0.65,1,0,0,0,0,0
blood_2.png,assault,0.65,1,0,0,0,0,0
blood_20.png,assault,0.7,6,0,0,0,0,0
blood_21.png,assault,0.65,1,0,0,0,0,0
blood_22.png,assault,0.65,1,0,0,0,0,0
blood_23.png,assault,0.65,1,0,0,0,0,0
blood_24.png,assault,0.65,1,0,0,0,0,0
blood_25.png,assault,0.65,1,0,0,0,0,0
blood_26.png,assault,0.65,1,0,0,0,0,0
blood_27.png,assault,0.65,1,0,0,0,0,0
blood_28.png,assault,0.65,1,0,0,0,0,0
blood_29.png,assault,0.65,1,0,0,0,0,0
blood_3.png,assault,0.65,1,0,0,0,0,0
blood_30.png,assault,0.65,1,0,0,0,0,0
blood_31.png,assault,0.65,1,0,0,0,0,0
blood_32.png,assault,0.65,1,0,0,0,0,0
blood_33.png,assault,0.65,1,0,0,0,0,0
blood_34.png,assault,0.7,3,0,0,0,0,0
blood_35.png,assault,0.65,1,0,0,0,0,0
blood_36.png,assault,0.7,2,0,0,0,0,0
blood_37.png,assault,0.65,1,0,0,0,0,0
blood_38.png,assault,0.65,1,0,0,0,0,0
blood_39.png,assault,0.65,1,0,0,0,0,0
blood_4.png,assault,0.65,1,0,0,0,0,0
blood_40.png,assault,0.65,1,0,0,0,0,0
blood_41.png,assault,0.65,1,0,0,0,0,0
blood_42.png,assault,0.65,1,0,0,0,0,0
blood_43.png,assault,0.65,1,0,0,0,0,0
blood_44.png,assault,0.65,1,0,0,0,0,0
blood_45.png,assault,0.65,1,0,0,0,0,0
blood_46.png,assault,0.7,2,0,0,0,0,0
blood_47.png,assault,0.65,1,0,0,0,0,0
blood_48.png,assault,0.65,1,0,0,0,0,0
blood_49.png,assault,0.65,1,0,0,0,0,0
blood_5.png,assault,0.65,1,0,0,0,0,0
blood_50.png,assault,0.65,1,0,0,0,0,0
blood_51.png,assault,0.65,1,0,0,0,0,0
blood_52.png,assault,0.65,1,0,0,0,0,0
blood_53.png,assault,0.65,1,0,0,0,0,0
blood_54.png,assault,0.65,1,0,0,0,0,0
blood_55.png,assault,0.7,2,0,0,0,0,0
blood_56.png,assault,0.65,1,0,0,0,0,0
blood_57.png,assault,0.7,2,0,0,0,0,0
blood_58.png,assault,0.65,1,0,0,0,0,0
blood_59.png,assault,0.65,1,0,0,0,0,0
blood_6.png,assault,0.65,1,0,0,0,0,0
blood_60.png,assault,0.65,1,0,0,0,0,0
blood_61.png,assault,0.7,2,0,0,0,0,0
blood_62.png,assault,0.65,1,0,0,0,0,0
blood_63.png,assault,0.65,1,0,0,0,0,0
blood_64.png,assault,0.65,1,0,0,0,0,0
blood_65.png,assault,0.65,1,0,0,0,0,0
blood_66.png,assault,0.65,1,0,0,0,0,0
blood_67.png,assault,0.7,11,0,0,1,0,0
blood_68.png,assault,0.65,1,0,0,0,0,0
blood_69.png,assault,0.65,1,0,0,0,0,0
blood_7.png,assault,0.65,1,0,0,0,0,0
blood_70.png,assault,0.65,1,0,0,0,0,0
blood_71.png,assault,0.65,1,0,0,0,0,0
blood_72.png,assault,0.65,1,0,0,0,0,0
blood_73.png,assault,0.65,1,0,0,0,0,0
blood_74.png,assault,0.65,1,0,0,0,0,0
blood_75.png,assault,0.65,1,0,0,0,0,0
blood_76.png,assault,0.65,1,0,0,0,0,0
blood_77.png,assault,0.65,1,0,0,0,0,0
blood_78.png,assault,0.65,1,0,0,0,0,0
blood_79.png,assault,0.65,1,0,0,0,0,0
blood_8.png,assault,0.65,1,0,0,0,0,0
blood_80.png,assault,0.65,1,0,0,0,0,0
blood_81.png,assault,0.65,1,0,0,0,0,0
blood_82.png,assault,0.65,1,0,0,0,0,0
blood_83.png,assault,0.65,1,0,0,0,0,0
blood_84.png,armed_robbery,0.55,0,0,0,1,0,0
blood_85.png,assault,0.65,1,0,0,0,0,0
blood_86.png,vandalism,0.5,0,0,0,0,0,0
blood_87.png,assault,0.65,1,0,0,0,0,0
blood_88.png,assault,0.65,1,0,0,0,0,0
blood_89.png,vandalism,0.5,0,0,0,0,0,0
blood_9.png,assault,0.65,1,0,0,0,0,0
blood_90.png,assault,0.65,1,0,0,0,0,0
blood_91.png,assault,0.65,1,0,0,0,0,0
blood_92.png,assault,0.65,1,0,0,0,0,0
blood_93.png,assault,0.65,1,0,0,0,0,0
blood_94.png,assault,0.7,3,0,0,0,0,0
blood_95.png,assault,0.65,1,0,0,0,0,0
blood_96.png,assault,0.65,1,0,0,0,0,0
blood_97.png,assault,0.65,1,0,0,0,0,0
blood_98.png,assault,0.65,1,0,0,0,0,0
blood_99.png,assault,0.65,1,0,0,0,0,0
bullet_hole_1.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_10.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_11.png,vandalism,0.5,0,0,0,0,0,0
bullet_hole_12.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_13.png,vandalism,0.5,0,0,0,0,0,0
bullet_hole_14.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_15.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_16.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_17.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_18.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_19.png,vandalism,0.5,0,0,0,0,0,0
bullet_hole_2.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_20.png,vandalism,0.5,0,0,0,0,0,0
bullet_hole_21.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_22.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_23.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_24.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_25.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_26.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_27.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_28.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_29.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_3.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_30.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_31.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_32.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_33.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_34.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_35.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_36.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_37.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_38.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_39.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_4.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_40.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_41.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_42.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_43.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_44.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_45.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_46.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_47.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_48.png,armed_robbery,0.6,0,0,0,0,0,0
bullet_hole_49.png,assault,0.65,1,0,0,0,0,0
bullet_hole_5.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_50.png,armed_robbery,0.75,0,0,2,0,0,0
bullet_hole_6.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_7.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_8.png,armed_robbery,0.55,0,0,0,0,0,0
bullet_hole_9.png,armed_robbery,0.55,0,0,0,0,0,0
Crimescene_tapes_1.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_10.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_11.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_12.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_13.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_14.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_15.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_16.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_17.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_18.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_19.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_2.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_20.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_21.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_22.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_23.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_24.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_25.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_26.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_27.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_28.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_29.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_3.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_30.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_31.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_32.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_33.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_34.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_35.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_36.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_37.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_38.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_39.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_4.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_40.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_41.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_42.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_43.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_44.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_45.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_46.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_47.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_48.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_49.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_5.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_50.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_6.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_7.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_8.png,vandalism,0.6,0,0,0,0,0,0
Crimescene_tapes_9.png,vandalism,0.6,0,0,0,0,0,0
drink_can_1.png,burglary,0.75,0,0,0,0,1,0
drink_can_10.png,burglary,0.8,0,0,0,0,2,0
drink_can_11.png,burglary,0.75,0,0,0,0,1,0
drink_can_12.png,burglary,0.75,0,0,0,0,1,0
drink_can_13.png,burglary,0.75,0,0,0,0,1,0
drink_can_14.png,burglary,0.75,0,0,0,0,1,0
drink_can_15.png,burglary,0.75,0,0,0,0,1,0
drink_can_16.png,burglary,0.75,0,0,0,0,1,0
drink_can_17.png,burglary,0.75,0,0,0,0,1,0
drink_can_18.png,burglary,0.75,0,0,0,0,1,0
drink_can_19.png,burglary,0.75,0,0,0,0,1,0
drink_can_2.png,burglary,0.8,0,0,0,0,3,0
drink_can_20.png,burglary,0.8,0,0,0,0,5,0
drink_can_21.png,burglary,0.75,0,0,0,0,1,0
drink_can_22.png,burglary,0.75,0,0,0,0,1,0
drink_can_23.png,burglary,0.75,0,0,0,0,1,0
drink_can_24.png,burglary,0.75,0,0,0,0,1,0
drink_can_25.png,burglary,0.75,0,0,0,0,1,0
drink_can_26.png,burglary,0.75,0,0,0,0,1,0
drink_can_27.png,burglary,0.75,0,0,0,0,1,0
drink_can_28.png,burglary,0.75,0,0,0,0,1,0
drink_can_29.png,burglary,0.75,0,0,0,0,1,0
drink_can_3.png,burglary,0.75,0,0,0,0,1,0
drink_can_30.png,burglary,0.75,0,0,0,0,1,0
drink_can_31.png,burglary,0.8,0,0,0,0,4,0
drink_can_32.png,burglary,0.8,0,0,0,0,3,0
drink_can_33.png,burglary,0.8,0,0,0,0,4,0
drink_can_34.png,burglary,0.75,0,0,0,0,1,0
drink_can_35.png,burglary,0.75,0,0,0,0,1,0
drink_can_36.png,burglary,0.75,0,0,0,0,1,0
drink_can_37.png,burglary,0.75,0,0,0,0,1,0
drink_can_38.png,burglary,0.75,0,0,0,0,1,0
drink_can_39.png,burglary,0.75,0,0,0,0,1,0
drink_can_4.png,burglary,0.75,0,0,0,0,1,0
drink_can_40.png,burglary,0.75,0,0,0,0,1,0
drink_can_5.png,burglary,0.75,0,0,0,0,1,0
drink_can_6.png,burglary,0.75,0,0,0,0,1,0
drink_can_7.png,burglary,0.8,0,0,0,0,2,0
drink_can_8.png,armed_robbery,0.75,0,0,1,0,1,0
drink_can_9.png,burglary,0.8,0,0,0,0,2,0
fingerprint_1.png,burglary,0.85,0,0,0,0,0,1
fingerprint_10.png,burglary,0.85,0,0,0,0,0,1
fingerprint_11.png,burglary,0.85,0,0,0,0,0,1
fingerprint_12.png,burglary,0.85,0,0,0,0,0,1
fingerprint_13.png,burglary,0.85,0,0,0,0,0,1
fingerprint_14.png,burglary,0.85,0,0,0,0,0,1
fingerprint_15.png,burglary,0.85,0,0,0,0,0,1
fingerprint_16.png,burglary,0.85,0,0,0,0,0,1
fingerprint_17.png,burglary,0.85,0,0,0,0,0,1
fingerprint_18.png,burglary,0.85,0,0,0,0,0,1
fingerprint_19.png,burglary,0.85,0,0,0,0,0,1
fingerprint_2.png,burglary,0.85,0,0,0,0,0,1
fingerprint_20.png,burglary,0.85,0,0,0,0,0,1
fingerprint_21.png,burglary,0.85,0,0,0,0,0,1
fingerprint_22.png,burglary,0.85,0,0,0,0,0,5
fingerprint_23.png,burglary,0.85,0,0,0,0,0,1
fingerprint_24.png,armed_robbery,0.75,0,0,1,0,0,0
fingerprint_25.png,burglary,0.85,0,0,0,0,0,3
fingerprint_26.png,burglary,0.85,0,0,0,0,0,1
fingerprint_27.png,burglary,0.85,0,0,0,0,0,1
fingerprint_28.png,burglary,0.85,0,0,0,0,0,1
fingerprint_29.png,burglary,0.85,0,0,0,0,0,1
fingerprint_3.png,burglary,0.85,0,0,0,0,0,1
fingerprint_30.png,burglary,0.85,0,0,0,0,0,1
fingerprint_31.png,burglary,0.85,0,0,0,0,0,1
fingerprint_32.png,burglary,0.85,0,0,0,0,0,1
fingerprint_33.png,burglary,0.85,0,0,0,0,0,1
fingerprint_34.png,burglary,0.85,0,0,0,0,0,1
fingerprint_35.png,burglary,0.85,0,0,0,0,0,1
fingerprint_36.png,burglary,0.85,0,0,0,0,0,1
fingerprint_37.png,burglary,0.85,0,0,0,0,0,1
fingerprint_38.png,burglary,0.85,0,0,0,0,0,1
fingerprint_39.png,burglary,0.85,0,0,0,0,0,1
fingerprint_4.png,burglary,0.85,0,0,0,0,0,1
fingerprint_40.png,burglary,0.85,0,0,0,0,0,1
fingerprint_5.png,burglary,0.85,0,0,0,0,0,1
fingerprint_6.png,burglary,0.85,0,0,0,0,0,1
fingerprint_7.png,burglary,0.85,0,0,0,0,0,1
fingerprint_8.png,burglary,0.85,0,0,0,0,0,1
fingerprint_9.png,burglary,0.85,0,0,0,0,0,1
gun_001.png,armed_robbery,0.55,0,0,0,1,0,0
gun_002.png,armed_robbery,0.55,0,0,0,1,0,0
gun_003.png,vandalism,0.5,0,0,0,0,0,0
gun_004.png,armed_robbery,0.55,0,0,0,1,0,0
gun_005.png,armed_robbery,0.55,0,0,0,1,0,0
gun_006.png,armed_robbery,0.55,0,0,0,1,0,0
gun_007.png,armed_robbery,0.55,0,0,0,1,0,0
gun_008.png,armed_robbery,0.55,0,0,0,1,0,0
gun_009.png,armed_robbery,0.55,0,0,0,1,0,0
gun_010.png,armed_robbery,0.55,0,0,0,1,0,0
gun_011.png,armed_robbery,0.55,0,0,0,1,0,0
gun_012.png,armed_robbery,0.55,0,0,0,1,0,0
gun_013.png,armed_robbery,0.55,0,0,0,1,0,0
gun_014.png,armed_robbery,0.6,0,0,0,3,0,0
gun_015.png,armed_robbery,0.6,0,0,0,2,0,0
gun_016.png,vandalism,0.5,0,0,0,0,0,0
gun_017.png,armed_robbery,0.55,0,0,0,1,0,0
gun_018.png,armed_robbery,0.55,0,0,0,1,0,0
gun_019.png,vandalism,0.5,0,0,0,0,0,0
gun_020.png,armed_robbery,0.55,0,0,0,1,0,0
gun_021.png,armed_robbery,0.55,0,0,0,1,0,0
gun_022.png,burglary,0.75,0,0,0,2,0,0
gun_023.png,armed_robbery,0.55,0,0,0,1,0,0
gun_024.png,armed_robbery,0.55,0,0,0,1,0,0
gun_025.png,armed_robbery,0.55,0,0,0,1,0,0
gun_026.png,armed_robbery,0.55,0,0,0,1,0,0
gun_027.png,armed_robbery,0.55,0,0,0,1,0,0
gun_028.png,armed_robbery,0.55,0,0,0,1,0,0
gun_029.png,armed_robbery,0.55,0,0,0,1,0,0
gun_030.png,armed_robbery,0.55,0,0,0,1,0,0
gun_031.png,armed_robbery,0.55,0,0,0,1,0,0
gun_032.png,armed_robbery,0.55,0,0,0,1,0,0
gun_033.png,armed_robbery,0.55,0,0,0,1,0,0
gun_034.png,armed_robbery,0.55,0,0,0,1,0,0
gun_035.png,armed_robbery,0.55,0,0,0,1,0,0
gun_038.png,armed_robbery,0.55,0,0,0,1,0,0
gun_039.png,armed_robbery,0.55,0,0,0,1,0,0
gun_040.png,armed_robbery,0.55,0,0,0,1,0,0
knife_1.png,burglary,0.75,0,0,0,0,0,0
knife_41.png,burglary,0.75,0,0,0,0,0,0
knife_42.png,burglary,0.75,0,0,0,0,0,0
knife_43.png,armed_robbery,0.75,0,0,2,0,0,0
knife_44.png,burglary,0.75,0,0,0,0,0,0
knife_45.png,burglary,0.75,0,0,0,0,0,0
knife_46.png,burglary,0.75,0,0,0,0,0,0
knife_47.png,burglary,0.75,0,0,0,0,0,0
knife_48.png,burglary,0.75,0,0,0,0,0,0
knife_49.png,assault,0.65,1,0,0,0,0,0
knife_50.png,burglary,0.75,0,0,0,0,0,0
knife_51.png,burglary,0.75,0,0,0,0,0,0
knife_52.png,burglary,0.8,0,0,0,0,0,0
knife_53.png,burglary,0.75,0,0,0,0,0,0
knife_54.png,burglary,0.75,0,0,0,0,0,0
knife_55.png,burglary,0.75,0,0,0,0,0,0
knife_56.png,burglary,0.75,0,0,0,0,0,0
knife_57.png,burglary,0.75,0,0,0,0,0,0
knife_58.png,armed_robbery,0.75,0,0,1,0,0,0
knife_59.png,burglary,0.75,0,0,0,0,0,0
knife_60.png,burglary,0.75,0,0,0,0,0,0
knife_61.png,burglary,0.75,0,0,0,0,0,0
knife_62.png,burglary,0.75,0,0,0,0,0,0
knife_63.png,vandalism,0.5,0,0,0,0,0,0
knife_64.png,burglary,0.75,0,0,0,0,0,0
knife_65.png,burglary,0.75,0,0,0,0,0,0
knife_66.png,vandalism,0.5,0,0,0,0,0,0
knife_67.png,burglary,0.8,0,0,0,0,0,0
knife_68.png,vandalism,0.5,0,0,0,0,0,0
knife_69.png,burglary,0.75,0,0,0,0,0,0
knife_70.png,burglary,0.75,0,0,0,0,0,0
shell_1.png,assault,0.65,1,0,0,0,0,0
shell_10.png,vandalism,0.5,0,0,0,0,0,0
shell_11.png,vandalism,0.5,0,0,0,0,0,0
shell_12.png,assault,0.65,1,0,0,0,0,0
shell_13.png,armed_robbery,0.75,0,1,0,0,0,0
shell_14.png,vandalism,0.5,0,0,0,0,0,0
shell_15.png,vandalism,0.5,0,0,0,0,0,0
shell_16.png,vandalism,0.6,0,0,0,0,0,0
shell_17.png,vandalism,0.6,0,0,0,0,0,0
shell_18.png,vandalism,0.5,0,0,0,0,0,0
shell_19.png,vandalism,0.5,0,0,0,0,0,0
shell_2.png,vandalism,0.5,0,0,0,0,0,0
shell_20.png,vandalism,0.5,0,0,0,0,0,0
shell_21.png,burglary,0.75,0,0,0,0,0,0
shell_22.png,armed_robbery,0.75,0,0,1,0,0,0
shell_23.png,vandalism,0.5,0,0,0,0,0,0
shell_24.png,burglary,0.75,0,0,0,0,1,0
shell_25.png,vandalism,0.5,0,0,0,0,0,0
shell_26.png,armed_robbery,0.75,0,0,1,0,0,0
shell_27.png,vandalism,0.5,0,0,0,0,0,0
shell_28.png,vandalism,0.5,0,0,0,0,0,0
shell_29.png,armed_robbery,0.55,0,0,0,0,0,0
shell_3.png,vandalism,0.5,0,0,0,0,0,0
shell_30.png,vandalism,0.5,0,0,0,0,0,0
shell_31.png,vandalism,0.5,0,0,0,0,0,0
shell_32.png,armed_robbery,0.55,0,0,0,1,0,0
shell_33.png,armed_robbery,0.6,0,0,0,0,0,0
shell_34.png,vandalism,0.5,0,0,0,0,0,0
shell_35.png,vandalism,0.5,0,0,0,0,0,0
shell_36.png,vandalism,0.5,0,0,0,0,0,0
